machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,hour,day_of_week,month,temp_over_rpm,vibration_x_current,maintenance_urgency
CNC,4.21,67.67,11.26,77.0,3018.2,normal,4.08,17.8,22.71,17,3,1,0.022413222045574988,47.4046,0.1720792914382117
CNC,2.64,50.85,13.46,73.0,2996.6,normal,3.05,14.4,71.56,9,2,1,0.01696357085668535,35.534400000000005,0.04203417861080485
Compressor,2.19,57.78,7.48,43.8,729.8,idle,475.05,16.9,12.7,4,1,1,0.079064039408867,16.3812,34.675182481751825
CNC,0.83,47.14,5.29,20.9,881.6,idle,64.75,8.2,10.55,5,0,1,0.053410378427373666,4.3907,5.6060606060606055
Robotic Arm,1.44,51.99,6.17,29.0,320.4,normal,315.88,13.9,3.42,23,2,1,0.16176104542626013,8.8848,71.46606334841628
Compressor,0.96,45.85,5.69,42.4,778.1,idle,417.18,8.8,41.76,0,1,1,0.05884995507637017,5.462400000000001,9.756314312441535
Compressor,2.16,61.44,7.31,48.3,718.7,idle,474.89,16.2,12.86,4,1,1,0.08536890370987911,15.7896,34.26334776334777
CNC,1.7,59.81,6.08,24.8,872.0,idle,14.08,10.2,12.71,3,4,1,0.06851088201603665,10.336,1.0269876002917577
Compressor,1.01,45.66,6.23,44.0,741.1,idle,3.87,9.9,79.14,2,4,1,0.06152809594394286,6.292300000000001,0.048290491639630645
Compressor,0.95,45.21,6.34,44.7,743.3,idle,280.27,12.3,76.08,2,0,1,0.0607416364369206,6.023,3.6360923715620133
CNC,2.84,50.78,15.04,59.5,3062.3,normal,373.42,12.9,71.56,8,0,1,0.016576894199066366,42.71359999999999,5.146361631753032
CNC,0.8,41.44,4.35,25.4,852.6,idle,225.53,14.5,0.5,22,6,1,0.04854732895970009,3.48,150.35333333333332
Pump,0.62,40.75,3.79,22.0,506.1,idle,331.57,14.8,0.5,2,5,1,0.08035890356931571,2.3498,221.04666666666665
Compressor,0.93,49.86,5.58,42.1,772.6,idle,41.32,11.9,41.69,15,5,1,0.06445191313340227,5.1894,0.9679081752166785
Compressor,2.19,52.57,14.06,103.7,1666.4,normal,351.98,8.2,0.5,7,4,1,0.031528127623845506,30.7914,234.65333333333334
CNC,0.75,42.69,4.89,23.7,860.8,idle,159.05,10.7,0.5,3,4,1,0.04953585518681829,3.6674999999999995,106.03333333333335
CNC,2.99,61.28,12.42,75.3,3006.5,normal,262.69,9.6,0.5,8,4,1,0.020375727348295927,37.1358,175.12666666666667
Compressor,2.35,64.18,13.03,119.7,1806.3,normal,279.85,9.6,76.5,1,0,1,0.03551153654622918,30.6205,3.610967741935484
Compressor,5.48,79.65,22.48,160.0,2492.9,peak,129.3,9.2,30.61,21,1,1,0.03193792854565139,123.19040000000001,4.090477696931352
Compressor,1.07,46.7,,49.4,721.8,idle,4.62,8.8,78.39,2,4,1,0.06460985058107362,,0.058193727169668724
Robotic Arm,1.49,47.27,6.07,35.2,337.4,normal,288.71,11.7,30.59,20,1,1,0.13968676122931445,9.0443,9.139284583729028
CNC,2.36,51.25,11.39,72.7,2882.7,normal,7.22,8.7,65.94,12,5,1,0.01777230641190138,26.8804,0.10785778308933373
Robotic Arm,1.69,45.94,8.39,,518.1,peak,4.43,10.0,72.26,11,2,1,0.08849932575611635,14.1791,0.06046956046956046
Compressor,3.99,80.68,24.97,146.4,2232.2,peak,456.99,13.1,15.6,11,2,1,0.036127530001791155,99.6303,27.529518072289154
Pump,0.59,43.23,3.9,19.0,569.6,idle,294.41,16.0,60.68,0,0,1,0.07576235541535226,2.3009999999999997,4.7731841763942935
CNC,2.07,55.18,11.68,89.2,3057.0,normal,54.78,15.6,37.79,9,0,1,0.01804447351209941,24.177599999999998,1.4122196442382058
CNC,0.74,42.72,4.25,20.8,905.8,idle,19.55,13.5,63.93,9,5,1,0.04711071901191002,3.145,0.30109348529185276
CNC,1.57,48.1,5.97,24.1,830.0,idle,324.64,16.7,22.82,22,6,1,0.0578820697954272,9.3729,13.628883291351805
CNC,2.7,59.01,14.02,65.8,3047.2,normal,156.23,18.0,0.5,15,4,1,0.019358965947116332,37.854,104.15333333333332
Pump,0.58,,,,,idle,41.28,8.6,30.02,6,6,1,,,1.330754352030948
CNC,3.0,54.71,10.77,71.6,3073.1,normal,57.98,11.7,22.6,8,5,1,0.017797078819817184,32.31,2.456779661016949
Compressor,2.49,65.22,13.72,103.7,1675.5,normal,275.66,10.2,81.67,12,0,1,0.03890247539516851,34.162800000000004,3.3344623200677392
Pump,0.63,44.82,3.85,20.3,560.2,idle,6.77,10.3,70.91,7,3,1,0.07986457590876692,2.4255,0.09414545960228063
Compressor,2.24,57.46,7.56,46.5,715.7,idle,43.42,13.6,6.84,4,0,1,0.08017301520859495,16.9344,5.538265306122449
Pump,0.62,44.65,3.57,15.4,544.3,idle,7.58,17.6,88.08,1,2,1,0.0818815331010453,2.2134,0.08509205208801078
Compressor,1.16,59.31,7.38,47.8,698.3,idle,510.9,9.6,28.15,22,4,1,0.08481338481338482,8.560799999999999,17.526586620926242
Robotic Arm,0.4,30.92,2.31,18.9,153.1,idle,3.08,11.3,47.3,22,2,1,0.20064892926670994,0.924,0.063768115942029
CNC,3.92,63.22,,107.6,4022.5,peak,38.67,12.7,34.49,20,6,1,0.01571268795824531,,1.0896027049873203
Robotic Arm,1.25,45.76,5.79,40.6,368.7,normal,29.93,13.7,64.12,11,4,1,0.12377603462266702,7.2375,0.4596130221130221
CNC,3.03,56.19,12.99,,2800.7,normal,25.4,13.7,49.9,14,5,1,0.020055680479708748,39.3597,0.49901768172888017
CNC,2.94,53.46,9.81,78.7,3093.3,normal,16.98,11.0,66.49,6,5,1,0.01727692854603626,28.8414,0.25159282856719517
Pump,0.57,38.19,3.31,21.0,568.1,idle,15.58,17.3,55.72,4,5,1,0.06710595677385345,1.8866999999999998,0.27468265162200284
Robotic Arm,0.86,45.81,,16.3,140.0,idle,189.54,11.1,5.9,1,2,1,0.3248936170212766,,27.469565217391303
Robotic Arm,,40.33,5.53,38.6,362.0,normal,239.96,10.7,59.62,9,1,1,0.11110192837465564,,3.958429561200924
Compressor,5.3,,16.08,96.5,1706.1,normal,487.7,10.4,0.5,17,1,1,,85.22399999999999,325.1333333333333
Compressor,2.95,80.16,18.03,107.3,1590.3,normal,16.65,15.3,25.82,10,1,1,0.050373908125432035,53.188500000000005,0.6208053691275167
Compressor,2.61,63.6,14.05,115.2,1741.6,normal,427.58,11.5,45.02,6,1,1,0.03649718810972111,36.6705,9.291177748804866
CNC,2.3,,12.18,79.7,2935.5,normal,20.75,12.8,54.55,9,5,1,,28.013999999999996,0.37353735373537356
Robotic Arm,1.3,40.63,5.55,38.8,350.7,normal,20.97,17.1,70.07,14,5,1,0.11552459482513507,7.215,0.29506120726044743
Compressor,4.78,68.96,16.82,116.7,1600.5,normal,146.2,12.4,13.71,13,2,1,0.04305963159537933,80.3996,9.938817131203262
CNC,2.14,64.5,15.73,61.4,2904.4,normal,182.95,13.6,0.5,17,5,1,0.022200041302402423,33.662200000000006,121.96666666666665
Robotic Arm,1.68,42.08,8.1,59.9,505.0,peak,125.02,14.4,0.5,10,3,1,0.08316205533596838,13.607999999999999,83.34666666666666
Robotic Arm,1.11,53.13,5.99,44.8,325.5,normal,112.05,17.7,32.91,15,1,1,0.1627258805513017,6.648900000000001,3.304335004423474
Compressor,2.71,57.86,14.73,116.1,1768.5,normal,121.23,15.8,38.68,13,1,1,0.03269850240180842,39.9183,3.0551915322580645
Robotic Arm,1.18,43.63,,42.6,347.7,normal,30.53,15.3,46.16,14,3,1,0.12512188127330084,,0.647370653095844
Robotic Arm,1.1,44.7,5.64,44.1,368.4,normal,418.53,13.8,0.5,19,1,1,0.12100703844071468,6.204,279.02
Robotic Arm,2.26,54.92,5.84,42.5,353.6,normal,170.19,8.9,25.25,6,1,1,0.15487873660462492,13.198399999999998,6.483428571428571
Robotic Arm,1.32,47.83,5.64,39.6,367.1,normal,258.68,12.0,57.18,14,0,1,0.12993751697908176,7.4448,4.446201443795119
Pump,1.76,53.37,11.29,104.1,1205.3,normal,9.23,14.4,62.07,22,4,1,0.044242725690126834,19.8704,0.14634533058506421
Pump,1.96,50.25,12.32,80.7,1272.7,normal,49.22,10.8,22.48,7,4,1,0.03945199026458349,24.1472,2.0962521294718908
Robotic Arm,1.05,41.43,5.32,43.6,359.8,normal,3.08,13.1,87.95,20,4,1,0.11482815964523281,5.586,0.03462619449128724
Robotic Arm,0.4,32.78,2.33,19.3,148.2,idle,245.31,11.0,70.55,1,0,1,0.21970509383378017,0.932,3.428511530398323
Pump,,43.53,3.32,22.7,,idle,164.4,17.2,0.5,4,4,1,,,109.60000000000001
CNC,1.82,62.59,14.57,54.4,2909.5,normal,12.9,11.1,61.71,19,2,1,0.02150489606596805,26.517400000000002,0.20570881837027588
Robotic Arm,0.43,29.89,2.43,16.8,152.2,idle,23.27,16.8,70.79,5,4,1,0.19510443864229768,1.0449000000000002,0.3241398523471235
Robotic Arm,0.37,29.08,2.31,14.5,157.0,idle,92.28,11.7,0.5,23,3,1,0.1840506329113924,0.8547,61.52
CNC,1.95,52.18,15.2,72.1,2940.2,normal,190.02,10.0,0.5,1,6,1,0.017741058071535427,29.639999999999997,126.68
Pump,0.54,36.42,3.36,23.0,545.2,idle,75.43,13.1,2.24,3,6,1,0.06667887220798242,1.8144,23.280864197530864
Robotic Arm,1.09,43.88,5.94,40.9,364.0,normal,368.33,17.2,0.5,17,6,1,0.12021917808219179,6.474600000000001,245.5533333333333
CNC,2.76,60.2,13.64,,2955.8,normal,9.33,15.7,74.14,23,4,1,0.020359848484848484,37.6464,0.12416821932392867
Compressor,2.27,60.67,13.64,114.4,1737.5,normal,358.07,13.9,0.5,7,3,1,0.034897900488927235,30.9628,238.71333333333334
Compressor,1.54,57.37,7.22,37.9,663.3,idle,462.18,8.1,0.83,21,1,1,0.0863615836218576,11.1188,252.55737704918033
CNC,2.64,57.6,14.01,68.9,2957.2,normal,184.2,8.3,0.5,6,5,1,0.01947130011493476,36.9864,122.8
Pump,1.96,65.1,11.5,118.5,1287.5,normal,36.47,12.8,41.21,12,4,1,0.05052386495925494,22.54,0.8640132669983416
Robotic Arm,1.27,45.67,5.77,43.9,356.9,normal,240.41,13.6,59.17,9,1,1,0.1276054763900531,7.3279,3.9955127139770648
Pump,0.54,45.01,5.39,22.0,505.3,idle,160.38,13.0,25.22,23,0,1,0.08889986174205017,2.9106,6.116704805491991
CNC,0.97,51.73,4.96,20.8,848.6,idle,40.6,13.3,37.42,22,3,1,0.06088747645951035,4.8111999999999995,1.0567412805830296
Pump,1.97,61.66,11.74,83.5,1298.2,normal,287.28,11.2,7.38,6,3,1,0.047459975369458125,23.1278,34.28162291169451
Compressor,1.05,47.47,5.58,44.2,745.6,idle,47.52,9.1,31.09,9,2,1,0.06358156978301634,5.859,1.480835151137426
Compressor,0.98,55.8,7.45,42.9,708.4,idle,9.08,9.0,33.38,2,1,1,0.07865802086270088,7.301,0.2641070389761489
Pump,1.77,59.14,11.46,102.9,1207.7,normal,202.93,16.7,0.5,18,4,1,0.04892860097625548,20.284200000000002,135.28666666666666
CNC,0.96,41.01,4.36,20.1,853.1,idle,201.47,13.7,0.5,23,5,1,0.04801545486476993,4.1856,134.31333333333333
Pump,0.52,42.62,3.85,24.9,504.7,idle,28.4,8.1,49.28,4,4,1,0.08427921692703183,2.0020000000000002,0.5648369132856006
Pump,1.79,52.74,12.43,90.1,1302.7,normal,2.08,8.7,90.96,14,4,1,0.04045409219912557,22.2497,0.02261852979556329
Compressor,2.11,62.66,14.71,106.3,1704.9,normal,28.05,13.7,50.56,13,1,1,0.0367313441585087,31.0381,0.5440263770364624
Compressor,2.27,60.52,7.49,43.7,727.8,idle,38.22,13.8,12.04,23,6,1,0.08304061470911088,17.0023,2.9309815950920246
CNC,0.89,49.13,4.92,25.2,900.7,idle,19.93,15.1,72.64,22,5,1,0.054485970943772874,4.3788,0.27064095600217275
CNC,,55.32,13.27,79.9,2818.9,normal,50.72,12.0,29.86,0,5,1,0.019617716940317033,,1.643551523007129
Compressor,2.29,67.95,14.48,112.0,1672.3,normal,28.23,17.9,45.39,1,4,1,0.04060837865296122,33.1592,0.6085363224832938
Robotic Arm,0.52,,2.9,15.7,133.4,idle,139.27,15.5,19.8,1,2,1,,1.508,6.695673076923077
Compressor,0.96,49.46,5.89,43.9,747.5,idle,402.88,14.3,84.03,5,0,1,0.06607882431529727,5.6544,4.738092437963072
Pump,0.67,40.03,4.62,19.6,497.1,idle,17.32,17.2,25.82,23,2,1,0.0803653884762096,3.0954,0.6457867263236391
CNC,4.74,62.69,16.55,69.4,2587.4,normal,348.75,16.0,0.5,2,3,1,0.024219595116674392,78.447,232.5
CNC,0.93,43.4,4.25,24.4,899.5,idle,304.09,14.4,43.37,1,6,1,0.048195446973903384,3.9525,6.8535046202389
Robotic Arm,,36.65,5.81,44.4,349.3,normal,445.45,11.2,0.5,15,3,1,0.10462460747930345,,296.96666666666664
Robotic Arm,1.26,45.15,5.77,40.0,365.1,normal,30.33,17.1,60.7,23,5,1,0.12332695984703632,7.270199999999999,0.4915721231766612
Pump,1.1,44.01,4.21,21.7,555.8,idle,70.38,9.8,29.02,4,5,1,0.07904094827586207,4.631,2.3444370419720184
Robotic Arm,0.94,47.33,5.41,40.0,345.2,normal,15.92,8.2,75.83,8,6,1,0.13671288272674753,5.0854,0.20721072497722245
Robotic Arm,0.91,37.68,5.91,,365.7,normal,251.8,13.4,64.06,7,0,1,0.10275429506408508,5.3781,3.8702735936059023
Robotic Arm,0.42,32.83,2.5,18.1,145.3,idle,23.47,12.2,60.65,2,1,1,0.22440191387559805,1.05,0.3806974858069748
Pump,0.51,37.09,3.92,15.6,515.9,idle,137.36,16.3,60.31,0,0,1,0.07175469142967693,1.9992,2.2404175501549504
Robotic Arm,0.53,37.15,2.42,21.7,149.4,idle,0.48,11.9,29.34,4,3,1,0.24700797872340424,1.2826,0.015820698747528016
Pump,0.62,49.61,5.18,18.9,477.6,idle,26.3,16.7,16.84,8,3,1,0.10365649811951524,3.2116,1.4742152466367713
CNC,0.93,46.22,4.71,24.7,866.5,idle,21.23,16.3,51.92,2,6,1,0.053279538904899136,4.3803,0.4011715797430083
Pump,0.6,43.92,5.78,15.1,515.1,idle,174.78,9.6,10.82,14,1,1,0.08509978686301105,3.468,14.786802030456853
Pump,0.57,39.0,3.95,17.2,508.5,idle,212.77,16.4,0.5,4,6,1,0.07654563297350343,2.2515,141.84666666666666
CNC,6.63,63.44,14.98,85.4,2810.0,normal,429.7,8.1,10.87,17,2,1,0.022568480967627178,99.3174,36.20050547598989
CNC,2.18,57.58,15.73,58.5,3015.9,normal,189.96,9.2,66.62,7,1,1,0.0190858165666744,34.2914,2.8092280390417037
Compressor,0.97,51.29,6.74,42.6,766.3,idle,9.13,11.2,66.33,20,3,1,0.066844780398801,6.5378,0.13560077231546117
CNC,1.97,51.06,15.41,59.2,3046.4,normal,151.8,13.4,0.5,10,4,1,0.016755266784800157,30.3577,101.2
Compressor,2.41,60.48,15.17,117.4,1779.3,normal,71.62,11.7,3.85,11,6,1,0.033971802505195756,36.5597,14.767010309278353
Robotic Arm,0.43,34.18,2.37,18.2,152.8,idle,97.25,11.8,47.71,0,1,1,0.22223667100130037,1.0191000000000001,1.9965099568877027
Robotic Arm,,37.64,2.51,18.9,147.2,idle,470.15,11.7,35.16,23,3,1,0.2539811066126856,,13.001935840707965
Robotic Arm,1.32,66.24,7.06,38.6,318.1,normal,27.52,9.0,22.87,22,3,1,0.20758382952052645,9.3192,1.1529116045245076
Robotic Arm,0.56,39.39,2.7,12.5,141.7,idle,8.93,14.0,20.89,13,3,1,0.27603363700070077,1.5120000000000002,0.40794883508451346
CNC,4.04,67.65,16.7,67.1,3060.0,normal,311.01,11.8,36.45,8,6,1,0.022100620712185562,67.468,8.30467289719626
Pump,,49.36,12.08,128.1,1204.2,normal,365.83,17.6,0.5,12,6,1,0.04095585794888815,,243.88666666666666
CNC,0.93,40.91,4.77,21.4,862.7,idle,57.8,10.3,17.5,22,6,1,0.047365983559106165,4.4361,3.1243243243243244
CNC,2.09,55.12,10.99,75.8,2811.9,normal,192.2,9.0,0.5,14,5,1,0.019595435315866185,22.969099999999997,128.13333333333333
CNC,1.02,51.02,4.67,25.6,887.7,idle,306.41,9.8,41.05,4,6,1,0.05740969956115675,4.7634,7.286801426872771
Compressor,1.96,56.71,7.63,43.4,738.7,idle,89.9,9.6,16.76,3,4,1,0.07666621603352711,14.954799999999999,5.061936936936937
Compressor,0.9,49.2,5.61,46.8,772.0,idle,488.53,15.9,0.5,23,3,1,0.06364812419146185,5.049,325.68666666666667
CNC,0.86,41.02,5.06,22.2,856.0,idle,50.12,13.7,30.46,0,5,1,0.04786464410735123,4.3515999999999995,1.593134138588684
Pump,0.82,56.02,4.48,24.9,517.9,idle,322.84,12.1,19.59,4,1,1,0.10795914434380421,3.6736,15.679456046624574
Robotic Arm,0.43,30.67,2.21,18.6,147.4,idle,39.18,9.0,37.51,22,3,1,0.2066711590296496,0.9502999999999999,1.0173980784211893
CNC,4.99,61.26,14.97,88.4,2754.1,normal,11.95,8.5,14.84,1,4,1,0.022235127581575986,74.70030000000001,0.7544191919191919
CNC,2.78,58.35,11.83,86.6,2806.3,normal,123.22,12.1,0.5,6,3,1,0.02078509599971503,32.8874,82.14666666666666
Robotic Arm,1.4,46.26,5.52,41.5,368.8,normal,497.08,12.9,0.5,18,5,1,0.12509464575446186,7.727999999999999,331.38666666666666
CNC,4.28,81.12,27.27,101.5,3672.9,peak,106.15,17.5,34.59,8,0,1,0.022080078390810855,116.71560000000001,2.982579376229278
Compressor,0.93,46.8,6.73,48.8,754.9,idle,309.73,16.2,47.6,22,1,1,0.061912951448604314,6.258900000000001,6.3730452674897125
CNC,0.95,40.09,4.01,24.6,903.3,idle,20.55,11.9,74.07,2,2,1,0.04433263297578238,3.8094999999999994,0.2737445051285467
Compressor,2.1,54.19,14.69,116.3,1818.9,normal,272.54,15.8,84.79,9,0,1,0.029776361338535083,30.849,3.17682713602984
Compressor,2.47,56.2,14.6,102.3,1679.2,normal,399.14,14.0,0.5,6,6,1,0.03344839900011903,36.062000000000005,266.0933333333333
Robotic Arm,0.55,36.02,2.5,15.3,144.4,idle,300.95,11.0,18.35,8,2,1,0.24773039889958737,1.375,15.552971576227389
Robotic Arm,0.9,48.13,3.07,18.5,147.3,idle,192.89,9.3,2.55,4,2,1,0.32454484153742413,2.763,54.33521126760563
Compressor,1.33,55.52,7.11,43.2,723.3,idle,451.49,11.3,36.26,5,0,1,0.07665332044732846,9.4563,12.117283950617285
Compressor,1.0,45.19,5.98,48.9,774.6,idle,82.68,11.7,0.5,22,6,1,0.05826456936565239,5.98,55.120000000000005
CNC,2.66,60.74,12.21,80.8,2868.1,normal,142.1,12.4,0.5,11,3,1,0.02117040186818166,32.47860000000001,94.73333333333333
Pump,2.01,54.4,15.13,95.6,1177.8,normal,13.28,10.6,29.86,19,2,1,0.04614862572107228,30.411299999999997,0.4303305249513934
Compressor,4.48,81.02,20.67,,2265.7,peak,25.35,13.4,4.31,8,3,1,0.035743592005999913,92.60160000000002,4.7740112994350286
Robotic Arm,0.44,34.74,2.22,15.2,157.7,idle,408.68,13.4,0.5,9,1,1,0.21890359168241968,0.9768000000000001,272.4533333333333
Robotic Arm,1.29,36.75,5.29,41.5,360.2,normal,16.43,17.2,74.6,9,5,1,0.10174418604651163,6.8241000000000005,0.21732804232804234
CNC,3.38,64.39,19.32,104.1,4018.3,peak,30.12,12.4,53.36,19,5,1,0.01602020252282736,65.3016,0.5540838852097131
CNC,0.99,40.17,5.42,22.2,850.7,idle,231.01,11.1,25.57,0,3,1,0.0471644945403311,5.3658,8.69439217162213
Pump,1.98,65.06,11.14,82.3,1241.0,normal,29.38,8.8,51.47,13,5,1,0.05238325281803543,22.0572,0.5599390127692014
Compressor,2.31,67.74,14.95,107.2,1743.9,normal,13.32,14.4,69.69,11,4,1,0.03882170898045733,34.5345,0.18842834913000425
CNC,1.95,50.36,14.86,86.8,2862.3,normal,40.82,12.0,39.76,15,4,1,0.017588097649565187,28.976999999999997,1.0014720314033367
Compressor,2.53,66.98,14.01,107.3,1706.8,normal,9.2,12.3,73.81,7,4,1,0.03922004918608737,35.445299999999996,0.12297821146905492
CNC,3.2,67.6,19.7,66.5,2795.8,normal,185.86,17.0,14.73,21,1,1,0.02417048054919908,63.04,11.815638906547997
CNC,1.14,59.7,5.7,23.9,823.7,idle,119.57,17.3,21.17,21,0,1,0.07238995998544925,6.497999999999999,5.393324312133513
Pump,2.25,53.45,15.16,123.8,1221.0,normal,31.65,13.8,28.58,1,3,1,0.043739770867430444,34.11,1.0699797160243407
Robotic Arm,1.4,42.56,5.69,43.5,351.9,normal,39.8,17.4,39.12,21,6,1,0.12060073675262116,7.966,0.9920239282153539
Robotic Arm,1.36,42.01,5.42,42.5,361.2,normal,9.45,11.7,45.7,21,3,1,0.11598564329099945,7.371200000000001,0.20235546038543895
Compressor,1.1,44.81,6.72,43.4,768.6,idle,372.84,16.9,0.5,22,3,1,0.05822505197505198,7.392,248.55999999999997
Compressor,2.17,66.55,13.33,104.0,1757.5,normal,315.36,11.0,19.92,18,2,1,0.03784475405174865,28.926099999999998,15.074569789674952
Robotic Arm,0.51,43.76,2.75,11.6,145.3,idle,25.33,16.1,4.49,5,4,1,0.29911141490088855,1.4025,4.613843351548269
CNC,0.7,,4.42,25.3,917.7,idle,0.12,15.2,73.04,5,5,1,,3.094,0.0016207455429497566
Pump,1.84,63.67,11.7,94.2,1329.5,normal,78.33,12.9,2.52,14,0,1,0.047854190154077415,21.528,22.25284090909091
Robotic Arm,0.38,29.98,2.6,,152.6,idle,224.71,8.6,74.87,17,0,1,0.19518229166666667,0.9880000000000001,2.9617767233425596
CNC,0.92,41.43,4.03,24.9,908.9,idle,181.57,17.8,0.5,3,5,1,0.04553247609627432,3.7076000000000002,121.04666666666667
Robotic Arm,2.11,51.17,6.29,38.1,338.3,normal,488.5,9.4,16.81,17,4,1,0.15081049218980253,13.271899999999999,27.42841100505334
Compressor,2.18,56.06,14.84,98.8,1695.1,normal,304.16,11.9,53.17,16,1,1,0.0330522964447851,32.3512,5.614916005168913
Pump,0.56,48.83,4.62,18.1,521.2,idle,35.8,16.8,24.43,5,3,1,0.09350823439295287,2.5872,1.4077860794337396
CNC,0.9,,4.08,24.6,852.2,idle,301.11,14.3,46.35,22,5,1,,3.672,6.359239704329462
Pump,2.11,60.83,12.83,115.1,1343.1,normal,24.93,14.2,46.39,20,0,1,0.045257049326687004,27.071299999999997,0.5260603502848702
Robotic Arm,1.09,44.58,5.57,38.7,359.6,normal,451.06,11.0,0.5,20,3,1,0.12362728785357736,6.071300000000001,300.70666666666665
Compressor,0.96,,5.79,47.0,770.5,idle,413.51,11.3,45.43,20,0,1,,5.5584,8.90609519707086
Compressor,2.48,,14.34,104.4,1727.4,normal,372.09,14.6,0.5,21,3,1,,35.5632,248.05999999999997
Robotic Arm,0.42,30.04,2.54,19.3,149.2,idle,117.65,12.4,0.5,0,5,1,0.2,1.0668,78.43333333333334
CNC,0.76,45.62,4.11,22.1,865.8,idle,33.47,15.4,47.11,7,4,1,0.05263036455929857,3.1236,0.6956973602161712
CNC,1.0,64.36,6.48,24.8,810.4,idle,124.85,15.0,15.89,3,1,1,0.07931969435543505,6.48,7.391947898164593
Pump,1.9,55.96,11.21,83.5,1344.6,normal,169.42,17.7,0.5,8,3,1,0.04158739595719382,21.299,112.94666666666666
Robotic Arm,0.86,41.44,5.9,,345.8,normal,133.0,15.5,0.5,18,3,1,0.11949250288350634,5.074,88.66666666666667
CNC,0.9,43.94,4.0,20.7,887.4,idle,8.45,16.9,66.85,21,4,1,0.04945970283656011,3.6,0.12453942520265292
CNC,0.97,42.61,5.3,23.9,851.4,idle,249.19,13.7,7.39,18,3,1,0.049988268418582824,5.141,29.70083432657926
Compressor,1.08,51.11,5.69,46.3,777.6,idle,312.24,8.9,45.09,1,2,1,0.06564346262522476,6.145200000000001,6.774571490561944
Robotic Arm,0.38,29.89,2.34,16.4,146.9,idle,207.28,8.1,92.31,0,0,1,0.20209601081812034,0.8892,2.221412495981138
Compressor,2.14,63.18,14.75,118.4,1773.9,normal,7.23,8.7,89.16,13,2,1,0.03559637162657051,31.565,0.08019077196095831
Robotic Arm,0.35,28.8,2.54,16.2,151.1,idle,78.18,12.6,68.5,5,0,1,0.18934911242603553,0.8889999999999999,1.1248920863309353
Compressor,1.07,47.74,6.77,49.2,761.1,idle,369.94,15.2,0.5,19,3,1,0.06264269780868653,7.2439,246.62666666666667
CNC,2.4,55.35,15.99,72.2,2912.6,normal,105.29,10.7,36.5,7,1,1,0.01899711696869852,38.376,2.8077333333333336
Pump,0.57,35.66,3.8,24.9,551.8,idle,237.05,17.8,57.62,3,1,1,0.06450795947901591,2.166,4.043841692255203
CNC,0.86,42.88,4.46,22.1,893.5,idle,57.08,17.2,35.49,12,0,1,0.04793739519284517,3.8356,1.5642641819676621
Pump,1.87,63.04,11.61,81.3,1225.9,normal,53.58,13.0,39.46,17,6,1,0.05138153068709756,21.7107,1.324270884824518
Compressor,2.21,,6.65,43.3,739.2,idle,472.49,15.8,15.26,2,1,1,,14.6965,29.058425584255847
Compressor,2.26,55.04,14.81,118.4,1643.4,normal,342.98,15.0,41.09,7,3,1,0.03347117489661883,33.4706,8.148728914231409
Pump,0.54,40.48,3.85,23.3,546.7,idle,139.85,16.9,0.5,3,2,1,0.07390907431075405,2.079,93.23333333333333
Pump,1.81,62.06,11.28,120.7,1319.1,normal,240.48,10.6,0.5,7,6,1,0.04701159003105826,20.4168,160.32
CNC,2.92,56.9,16.49,85.0,2849.3,normal,318.56,10.1,28.9,16,6,1,0.019962810932182575,48.1508,10.65418060200669
Robotic Arm,0.47,37.07,2.51,15.3,148.2,idle,118.72,17.1,40.35,4,1,1,0.2484584450402145,1.1796999999999997,2.8711003627569527
CNC,1.62,49.49,4.92,22.8,893.3,idle,416.35,13.1,24.22,3,2,1,0.055339371575533945,7.970400000000001,16.50872323552736
CNC,0.82,46.73,5.02,21.9,859.3,idle,119.83,13.7,0.5,2,3,1,0.054318261071719165,4.1164,79.88666666666667
Pump,2.74,59.72,12.98,119.4,1225.9,normal,344.48,10.6,17.68,22,1,1,0.04867552367756133,35.565200000000004,18.441113490364028
Robotic Arm,0.43,33.18,2.39,14.0,157.2,idle,15.95,18.0,62.97,21,5,1,0.2097345132743363,1.0277,0.2493356260747225
Robotic Arm,0.44,34.86,2.32,17.2,153.7,idle,431.01,11.9,11.76,0,3,1,0.2253393665158371,1.0208,33.7782131661442
Robotic Arm,0.43,33.44,2.6,16.1,158.0,idle,505.5,12.9,0.5,3,6,1,0.21031446540880502,1.118,337.0
Pump,3.31,95.0,17.76,162.0,1671.2,peak,314.62,8.2,27.81,20,0,1,0.05681138619782323,58.78560000000001,10.920513710517183
Compressor,0.93,47.01,6.22,48.3,720.9,idle,400.77,10.4,0.5,2,5,1,0.06511982269012329,5.7846,267.18
Pump,1.91,65.36,13.67,87.2,1245.9,normal,444.47,17.4,35.29,19,2,1,0.05241799663164648,26.1097,12.24772664645908
